Initials,DateBlkTrtmnt,Date,Block,Treatment,CountType,Insect.type,Concat_DBT_sp_num,DG_Spec_ID_code,Jaime_Family_ID.x,Jaime_Genus_ID.x,Jaime_Species_ID.x,Jaime_GenusSpeciesID.x,Jaime_Sex_ID.x,PlantCode.x,InsectGenus,InsectSpecies,TypeGenusSpeInsect,PhotoPacket,Idnotes,Sex,Count,PlantGenus,PlantSpecies,Pollen_Nectar,Idnumber,captured.,Notes.x,Jaime_Family_ID.y,Jaime_Genus_ID.y,Jaime_Species_ID.y,Jaime_GenusSpeciesID.y,Jaime_Sex_ID.y,PlantCode.y,DGPrelimFam,DGPrelimGenus,DGPrelimSp,DGPrelimGenSp,DGPrelimSex,...13,Notes.y
DG,12Aug2024shtah,12Aug2024,shta,h,snapshot,Wasp,12Aug2024shtah,,,,,,,,,,Wasp  ,,,,1,Grevillea,lanigera,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,12Aug2024shtah,12Aug2024,shta,h,N1,Hoverfly,12Aug2024shtahp1,,,,,,,,,,Hoverfly  ,,,,1,Grindelia,stricta,,p1,yes,DG cannot find photo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,12Aug2024shtah,12Aug2024,shta,h,N2,Wasp,12Aug2024shtah,,,,,,,,,,Wasp  ,,,,1,Grevillea,lanigera,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,26Aug2024lilec,26Aug2024,lile,c,snapshot,,26Aug2024lilec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,26Aug2024lilec,26Aug2024,lile,c,N1,Hoverfly,26Aug2024lilec,,,,,,,,,,Hoverfly  ,,,,1,Aloe,arborescens,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,26Aug2024lilec,26Aug2024,lile,c,N2,,26Aug2024lilec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024fosch,30Sep2024,fosc,h,snapshot,,30Sep2024fosch,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024fosch,30Sep2024,fosc,h,N1,Hoverfly,30Sep2024foschp1,,,,,,,,Eupeodes,fumipennis,Hoverfly Eupeodes fumipennis,30Sepfoschp1,,,1,Grindelia,stricta,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024fosch,30Sep2024,fosc,h,N1,Hoverfly,30Sep2024foschp2,,,,,,,,Syritta,,Hoverfly Syritta ,30Sepfoschp2,,,1,Symphyotrichum,chilense,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024fosch,30Sep2024,fosc,h,N2,Hoverfly,30Sep2024foschp3,,,,,,,,,,Hoverfly  ,,,,1,Symphyotrichum,chilense,,p3,yes,"photos unclear which number this hoverfly was, so leaving out a photo packet for this one",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024fosch,30Sep2024,fosc,h,N2,Hoverfly,30Sep2024foschp4,,,,,,,,Eristalis,,Hoverfly Eristalis ,30Sepfoschp4,,,1,Symphyotrichum,chilense,,p4,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024foscc,30Sep2024,fosc,c,snapshot,,30Sep2024foscc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024foscc,30Sep2024,fosc,c,N1,,30Sep2024foscc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024foscc,30Sep2024,fosc,c,N2,,30Sep2024foscc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024lilec,30Sep2024,lile,c,snapshot,,30Sep2024lilec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024lilec,30Sep2024,lile,c,N1,,30Sep2024lilec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024lilec,30Sep2024,lile,c,N2,,30Sep2024lilec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024lilenh,30Sep2024,lile,nh,snapshot,,30Sep2024lilenh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024lilenh,30Sep2024,lile,nh,N1,,30Sep2024lilenh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,30Sep2024lilenh,30Sep2024,lile,nh,N2,,30Sep2024lilenh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,18Sep2024eawanh,18Sep2024,eawa,nh,snapshot,,18Sep2024eawanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,18Sep2024eawanh,18Sep2024,eawa,nh,N1,,18Sep2024eawanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,18Sep2024eawanh,18Sep2024,eawa,nh,N2,Hoverfly,18Sep2024eawanhp1,,,,,,,,Platycheirus,,Hoverfly Platycheirus ,18Sep2024eawaNHp1,,,1,Hydrangea,,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,18Sep2024eawanh,18Sep2024,eawa,nh,N2,Wasp,18Sep2024eawanhp2,,,,,,,,Vespula,alascensis,Wasp Vespula alascensis,18Sep2024eawaNHp2,,,1,Achillea,millefolium,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024foscnh,16Sep2024,fosc,nh,snapshot,,16Sep2024foscnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024foscnh,16Sep2024,fosc,nh,N1,bee,16Sep2024foscnh,,,,,,,,"small, dark",,"bee small, dark ",,,,1,Eriogonum,latifolium,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024foscnh,16Sep2024,fosc,nh,N2,bee,16Sep2024foscnhs1,16Sep2024foscNHs1,Halictidae,Lasioglossum (Dialictus),sp. M1,Lasioglossum (Dialictus) sp. M1,M,EriLat,"small, dark",,"bee small, dark ",,,,1,Eriogonum,latifolium,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lilec,16Sep2024,lile,c,snapshot,,16Sep2024lilec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lilec,16Sep2024,lile,c,N1,,16Sep2024lilec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lilec,16Sep2024,lile,c,N2,,16Sep2024lilec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,snapshot,bee,16Sep2024lileh,,,,,,,,"small, dark",,"bee small, dark ",,,,1,,,,,,flying around,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,snapshot,moth,16Sep2024lileh,,,,,,,,,,moth  ,,,,1,Symphyotrichum,chilense,,,,brown; DG wonders if this could be skipper butterfly?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N1,bee,16Sep2024lilehp1,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,16Sep2024lileHp1,,male,1,Symphyotrichum,chilense,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N1,bee,16Sep2024lilehp2,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,16Sep2024lileHp2,,male,1,Symphyotrichum,chilense,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N1,Wasp,16Sep2024lilehp3,,,,,,,,Eumeninae,,Wasp Eumeninae ,16Sep2024lileHp3,,,1,ground,,,p3,yes,Philantus? Posted on Bug Guide - bug got Eumeninae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N1,bee,16Sep2024lilehp4,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,16Sep2024lileHp4,,male,1,Symphyotrichum,chilense,,p4,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N1,Wasp,16Sep2024lilehp5,,,,,,,,Eumeninae,,Wasp Eumeninae ,16Sep2024lileHp5,,,1,Grindelia,hirsitula,,p5,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N1,Wasp,16Sep2024lilehp6,,,,,,,,Eumeninae,,Wasp Eumeninae ,16Sep2024lileHp6,,,1,ground,,,p6,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N2,bee,16Sep2024lilehp7,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,16Sep2024lileHp7,,male,1,Symphyotrichum,chilense,,p7,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N2,bee,16Sep2024lilehp8,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,16Sep2024lileHp8,,male,1,Symphyotrichum,chilense,,p8,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N2,bee,16Sep2024lilehp9,,,,,,,,vos/calig,,bee vos/calig ,16Sep2024lileHp9,,male,1,Symphyotrichum,chilense,,p9,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N2,bee,16Sep2024lilehp10,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,16Sep2024lileHp10,,male,1,Symphyotrichum,chilense,,p10,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N2,bee,16Sep2024lileh,,,,,,,,Agapostemon,,bee Agapostemon ,,,,1,Symphyotrichum,chilense,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024lileh,16Sep2024,lile,h,N2,bee,16Sep2024lilehp11,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,16Sep2024lileHp11,,male,1,vegetation,,,p11,yes,on GriStr leaf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewanh,16Sep2024,wewa,nh,snapshot,,16Sep2024wewanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewanh,16Sep2024,wewa,nh,N1,,16Sep2024wewanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewanh,16Sep2024,wewa,nh,N2,,16Sep2024wewanh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewah,16Sep2024,wewa,h,snapshot,Unknown,16Sep2024wewah,,,,,,,,,,Unknown  ,,,,1,Leptospermum,scoparium,,,no,wasp or honeybee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewah,16Sep2024,wewa,h,N1,Unknown,16Sep2024wewahp1,,,,,,,,,,Unknown  ,16Sep2024wewaHp1,,,1,Osteospermum,,,p1,yes,"large, wasp-like body, but short antennae; looks like robber fly (DFG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewah,16Sep2024,wewa,h,N2,,16Sep2024wewah,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewac,16Sep2024,wewa,c,snapshot,,16Sep2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewac,16Sep2024,wewa,c,N1,,16Sep2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,16Sep2024wewac,16Sep2024,wewa,c,N2,,16Sep2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024fosch,11Sep2024,fosc,h,snapshot,,11Sep2024fosch,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024fosch,11Sep2024,fosc,h,N1,bee,11Sep2024fosch,,,,,,,,"small, dark",,"bee small, dark ",,,,1,Grindelia,hirsitula,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024fosch,11Sep2024,fosc,h,N2,Hoverfly,11Sep2024foschp1,,,,,,,,Eupeodes,fumipennis,Hoverfly Eupeodes fumipennis,2024foscHp1,,,1,Grindelia,hirsitula,,p1,yes,"DG using Neartic key, Parasyrphus? Slide 274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024foscc,11Sep2024,fosc,c,snapshot,,11Sep2024foscc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024foscc,11Sep2024,fosc,c,N1,,11Sep2024foscc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024foscc,11Sep2024,fosc,c,N2,,11Sep2024foscc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024stavnh,11Sep2024,stav,nh,snapshot,,11Sep2024stavnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024stavnh,11Sep2024,stav,nh,N1,,11Sep2024stavnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024stavnh,11Sep2024,stav,nh,N2,,11Sep2024stavnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024stavh,11Sep2024,stav,h,snapshot,,11Sep2024stavh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024stavh,11Sep2024,stav,h,N1,bee,11Sep2024stavh,,,,,,,,"small, dark",,"bee small, dark ",,,,1,Grindelia,stricta,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,11Sep2024stavh,11Sep2024,stav,h,N2,,11Sep2024stavh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wyweh,09Sep2024,wywe,h,snapshot,,09Sep2024wyweh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wyweh,09Sep2024,wywe,h,N1,bee,09Sep2024wywehs1,,,,,,,,"small, dark",,"bee small, dark ",,,,1,Symphyotrichum,chilense,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wyweh,09Sep2024,wywe,h,N2,,09Sep2024wyweh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wywec,09Sep2024,wywe,c,snapshot,,09Sep2024wywec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wywec,09Sep2024,wywe,c,N1,,09Sep2024wywec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wywec,09Sep2024,wywe,c,N2,,09Sep2024wywec,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wywenh,09Sep2024,wywe,nh,snapshot,,09Sep2024wywenh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wywenh,09Sep2024,wywe,nh,N1,,09Sep2024wywenh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024wywenh,09Sep2024,wywe,nh,N2,,09Sep2024wywenh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024poofnh,09Sep2024,poof,nh,snapshot,,09Sep2024poofnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024poofnh,09Sep2024,poof,nh,N1,,09Sep2024poofnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,09Sep2024poofnh,09Sep2024,poof,nh,N2,,09Sep2024poofnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024poofc,08Sep2024,poof,c,snapshot,,08Sep2024poofc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024poofc,08Sep2024,poof,c,N1,,08Sep2024poofc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024poofc,08Sep2024,poof,c,N2,,08Sep2024poofc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024wewac,04Sep2024,wewa,c,snapshot,,04Sep2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024wewac,04Sep2024,wewa,c,N1,,04Sep2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024wewac,04Sep2024,wewa,c,N2,,04Sep2024wewac,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024mpsunh,04Sep2024,mpsu,nh,snapshot,,04Sep2024mpsunh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024mpsunh,04Sep2024,mpsu,nh,N1,bee,04Sep2024mpsunhs1,,,,,,,,"small, dark",,"bee small, dark ",,,,1,Eriogonum,latifolium,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024mpsunh,04Sep2024,mpsu,nh,N2,wasp,04Sep2024mpsunhp1,,,,,,,,Vespula,pensylvanica,wasp Vespula pensylvanica,04Sep2024mpsuNHp1,,,1,ground,,,p1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024mpsunh,04Sep2024,mpsu,nh,N2,wasp,04Sep2024mpsunhp2,,,,,,,,Vespula,pensylvanica,wasp Vespula pensylvanica,04Sep2024mpsuNHp2,,,1,,,,p2,yes,buzz around plot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024mpsuh,04Sep2024,mpsu,h,snapshot,bee,04Sep2024mpsuh,,,,,,,,Apis,mellifera,bee Apis mellifera,,,,1,Grindelia,stricta,,,no,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024mpsuh,04Sep2024,mpsu,h,N1,,04Sep2024mpsuh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,04Sep2024mpsuh,04Sep2024,mpsu,h,N2,Hoverfly,04Sep2024mpsuh,,,,,,,,,,Hoverfly  ,,,,1,Grindelia,stricta,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgnh,08Sep2024,fscg,nh,snapshot,,08Sep2024fscgnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgnh,08Sep2024,fscg,nh,N1,,08Sep2024fscgnh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgnh,08Sep2024,fscg,nh,N2,Unknown,08Sep2024fscgnhp1,,,,,,,,,,Unknown  ,08Sep2024fscgNHp1,,,1,Eriogonum,latifolium,,p1,yes,"likely some small, black wasp (DG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,23Sep2024poofc,23Sep2024,poof,c,snapshot,,23Sep2024poofc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,23Sep2024poofc,23Sep2024,poof,c,N1,,23Sep2024poofc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,23Sep2024poofc,23Sep2024,poof,c,N2,,23Sep2024poofc,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,21Aug2024poofh,21Aug2024,poof,h,snapshot,Hoverfly,21Aug2024poofh,,,,,,,,,,Hoverfly  ,,,,2,Symphyotrichum,chilense,,,no,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,21Aug2024poofh,21Aug2024,poof,h,N1,,21Aug2024poofh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,21Aug2024poofh,21Aug2024,poof,h,N2,,21Aug2024poofh,,,,,,,,,,  ,,,,0,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,snapshot,bee,08Sep2024fscgh,,,,,,,,Agapostemon,,bee Agapostemon ,,,,1,Grindelia,stricta,,,no,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,snapshot,bee,08Sep2024fscgh,,,,,,,,"small, dark",,"bee small, dark ",,,,1,Symphyotrichum,chilense,,,no,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,snapshot,,08Sep2024fscgh,,,,,,,,"small, dark",," small, dark ",,,,1,Nepeta,cataria,,,no,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,snapshot,,08Sep2024fscgh,,,,,,,,Agapostemon,, Agapostemon ,,,,1,Nepeta,cataria,,,no,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,N1,bee,08Sep2024fscgh,,,,,,,,Agapostemon,,bee Agapostemon ,,,,1,Nepeta,cataria,,,no,missed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,N1,bee,08Sep2024fscgh,,,,,,,,,,bee  ,,,,1,Symphyotrichum,chilense,,,no,"missed; ""sweat"" bee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,N1,Unknown,08Sep2024fscghp1,,,,,,,,,,Unknown  ,08Sep2024fscgHp1,,,1,Perideridia,kellogii,,p1,no,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,N1,bee,08Sep2024fscghp2,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,08Sep2024fscgHp2,,male,1,Symphyotrichum,chilense,,p2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,N1,bee,08Sep2024fscghs1,,,,,,,,"small, dark",,"bee small, dark ",,,,1,Symphyotrichum,chilense,,s1,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,N1,bee,08Sep2024fscghp3,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,08Sep2024fscgHp3,,male,1,Symphyotrichum,chilense,,p3,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,N1,bee,08Sep2024fscghs2,08Sep2024fscgHs2,Halictidae,Lasioglossum (Dialictus),sp. 1 ,Lasioglossum (Dialictus) sp. 1 ,F,SymChi,"small, dark",,"bee small, dark ",,,,1,Symphyotrichum,chilense,,s2,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DG,08Sep2024fscgh,08Sep2024,fscg,h,N2,bee,08Sep2024fscghp4,,,,,,,,Agapostemon,texanus,bee Agapostemon texanus,08Sep2024fscgHp4,,male,1,Symphyotrichum,chilense,,p4,yes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
