Initials,DateBlkTrtmnt,Date.x,Block.x,Treatment,CountType,Insect.type,Concat_DBT_sp_num,DG_Spec_ID_code,Jaime_Family_ID.x,Jaime_Genus_ID.x,Jaime_Species_ID.x,Jaime_GenusSpeciesID.x,Jaime_Sex_ID.x,PlantCode.x,InsectGenus,InsectSpecies,TypeGenusSpeInsect,PhotoPacket,Idnotes,Sex,Count,PlantGenus,PlantSpecies,Pollen_Nectar,Idnumber,captured.,Notes.x,Date.y,Block.y,Trtmnt,Loc,Time,Netter,AvegWindMph,TempC,Humidity,CloudCover,PercentInSun,Genus,Species,TotalOpenFl,TotalCloseFl,Plnt_categ,NatorNon,Notes.y,...20,Jaime_Family_ID.y,Jaime_Genus_ID.y,Jaime_Species_ID.y,Jaime_GenusSpeciesID.y,Jaime_Sex_ID.y,PlantCode.y,DGPrelimFam,DGPrelimGenus,DGPrelimSp,DGPrelimGenSp,DGPrelimSex,...13,Notes
AD,10Jun2024ymcah,10Jun2024,ymca,h,snapshot,Bee,10Jun2024ymcah,,,,,,,,Bombus,,Bee Bombus ,,,,2,Horkelia,californica,,,,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,snapshot,Hoverfly,10Jun2024ymcah,,,,,,,,,,Hoverfly  ,,,,1,Horkelia,californica,,,,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,snapshot,Hoverfly,10Jun2024ymcah,,,,,,,,,,Hoverfly  ,,,,1,Horkelia,californica,,,,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,snapshot,Hoverfly,10Jun2024ymcah,,,,,,,,,,Hoverfly  ,,,,1,Horkelia,californica,,,,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,snapshot,Hoverfly,10Jun2024ymcah,,,,,,,,,,Hoverfly  ,,,,1,Horkelia,californica,,,,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,snapshot,Hoverfly,10Jun2024ymcah,,,,,,,,,,Hoverfly  ,,,,1,Horkelia,californica,,,,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,snapshot,Hoverfly,10Jun2024ymcah,,,,,,,,,,Hoverfly  ,,,,1,Horkelia,californica,,,,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp1,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p1,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp1,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p1,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp1,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p1,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp1,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p1,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp1,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p1,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp1,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p1,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp2,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p2,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp2,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p2,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp2,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p2,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp2,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p2,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp2,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p2,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp2,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p2,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp3,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p3,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp3,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p3,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp3,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p3,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp3,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p3,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp3,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p3,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp3,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p3,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp4,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p4,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp4,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p4,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp4,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p4,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp4,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p4,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp4,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p4,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp4,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p4,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp5,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p5,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp5,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p5,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp5,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p5,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp5,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p5,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp5,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p5,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp5,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,p5,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcah,,,,,,,,Apis,mellifera,Bee Apis mellifera,,,,1,Horkelia,californica,,,missed,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Hoverfly,10Jun2024ymcahp6,,,,,,,,,,Hoverfly  ,10Jun2024ymcaHp6,,,1,Horkelia,californica,,p6,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Hoverfly,10Jun2024ymcahp6,,,,,,,,,,Hoverfly  ,10Jun2024ymcaHp6,,,1,Horkelia,californica,,p6,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Hoverfly,10Jun2024ymcahp6,,,,,,,,,,Hoverfly  ,10Jun2024ymcaHp6,,,1,Horkelia,californica,,p6,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Hoverfly,10Jun2024ymcahp6,,,,,,,,,,Hoverfly  ,10Jun2024ymcaHp6,,,1,Horkelia,californica,,p6,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Hoverfly,10Jun2024ymcahp6,,,,,,,,,,Hoverfly  ,10Jun2024ymcaHp6,,,1,Horkelia,californica,,p6,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Hoverfly,10Jun2024ymcahp6,,,,,,,,,,Hoverfly  ,10Jun2024ymcaHp6,,,1,Horkelia,californica,,p6,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp7,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp7,"yellow on sternites, yellow front face & thorax, no corbicula",male,1,Horkelia,californica,,p7,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp7,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp7,"yellow on sternites, yellow front face & thorax, no corbicula",male,1,Horkelia,californica,,p7,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp7,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp7,"yellow on sternites, yellow front face & thorax, no corbicula",male,1,Horkelia,californica,,p7,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp7,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp7,"yellow on sternites, yellow front face & thorax, no corbicula",male,1,Horkelia,californica,,p7,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp7,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp7,"yellow on sternites, yellow front face & thorax, no corbicula",male,1,Horkelia,californica,,p7,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp7,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp7,"yellow on sternites, yellow front face & thorax, no corbicula",male,1,Horkelia,californica,,p7,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,yellow pollen on belly - megachillidae,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,yellow pollen on belly - megachillidae,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,yellow pollen on belly - megachillidae,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,yellow pollen on belly - megachillidae,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Horkelia,californica,100,2,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,yellow pollen on belly - megachillidae,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Phacelia,californica,62,15,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahs1,,,,,,,,"small, dark",,"Bee small, dark ",,,,1,Horkelia,californica,,s1,yes,yellow pollen on belly - megachillidae,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Symphyotrichum,chilense,7,5,native,nat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp8,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp8,"yellow on sternites, no corbicula",male,1,Horkelia,californica,,p8,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Grevillea,lanigera,331,615,ornamental,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp8,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp8,"yellow on sternites, no corbicula",male,1,Horkelia,californica,,p8,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Sonchus,asper,0,3,weedy,non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AD,10Jun2024ymcah,10Jun2024,ymca,h,N1,Bee,10Jun2024ymcahp8,,,,,,,,Bombus,vos/calig,Bee Bombus vos/calig,10Jun2024ymcaHp8,"yellow on sternites, no corbicula",male,1,Horkelia,californica,,p8,yes,,10Jun2024,ymca,h,NA,0.49861111111111112,DG,1.4,16.5,73,10,100,Euphorbia,peplus,NA,NA,weedy,non,no count,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
